steps,total reward,episodes
10000,1.0,243
20000,8.0,374
30000,9.0,516
40000,14.0,648
50000,19.0,767
60000,27.0,900
70000,30.0,1029
80000,44.0,1181
90000,74.0,1358
100000,91.0,1541
