steps,episodes,total reward
10000,130,21.0
20000,270,30.0
30000,410,26.0
40000,559,38.0
50000,717,46.0
60000,891,52.0
70000,1050,51.0
80000,1230,59.0
90000,1412,61.0
100000,1565,44.0
