total reward,episodes,steps
-1.1900000000000008,119,10000
-0.8700000000000006,206,20000
-0.6700000000000004,273,30000
-0.7600000000000005,349,40000
-0.7800000000000005,427,50000
-0.7900000000000005,506,60000
-0.5100000000000002,557,70000
-0.6900000000000004,626,80000
-0.46000000000000024,672,90000
-0.6000000000000003,732,100000
