total reward,episodes,steps
1.0,143,10000
11.0,272,20000
42.0,450,30000
72.0,661,40000
107.0,922,50000
132.0,1186,60000
123.0,1422,70000
138.0,1668,80000
151.0,1954,90000
134.0,2197,100000
