steps,total reward,episodes
10000,2.0,83
20000,10.0,167
30000,20.0,279
40000,72.0,440
50000,92.0,647
60000,165.0,948
70000,179.0,1241
80000,156.0,1523
90000,173.0,1801
100000,146.0,2061
