episodes,steps,total reward
202,10000,10.0
427,20000,15.0
698,30000,21.0
964,40000,17.0
1308,50000,44.0
1621,60000,45.0
1973,70000,59.0
2310,80000,71.0
2659,90000,62.0
2965,100000,49.0
