episodes,total reward,steps
215,39.0,10000
379,53.0,20000
511,28.0,30000
650,47.0,40000
787,50.0,50000
923,49.0,60000
1057,46.0,70000
1221,56.0,80000
1372,59.0,90000
1529,70.0,100000
