steps,episodes,total reward
10000,227,1.0
20000,386,2.0
30000,505,12.0
40000,639,23.0
50000,784,35.0
60000,979,82.0
70000,1201,108.0
80000,1414,109.0
90000,1651,126.0
100000,1873,129.0
