total reward,episodes,steps
4.0,149,10000
13.0,269,20000
70.0,481,30000
63.0,682,40000
69.0,856,50000
44.0,1034,60000
63.0,1192,70000
100.0,1423,80000
117.0,1663,90000
115.0,1885,100000
