steps,episodes,total reward
10000,180,15.0
20000,290,29.0
30000,434,52.0
40000,550,53.0
50000,708,70.0
60000,844,69.0
70000,1005,92.0
80000,1162,104.0
90000,1326,112.0
100000,1581,180.0
