steps,episodes,total reward
10000,181,23.0
20000,416,35.0
30000,701,62.0
40000,1039,91.0
50000,1328,68.0
60000,1658,99.0
70000,1929,72.0
80000,2247,102.0
90000,2527,91.0
100000,2841,101.0
