steps,total reward,episodes
10000,6.0,135
20000,6.0,301
30000,7.0,456
40000,8.0,632
50000,15.0,793
60000,7.0,922
70000,5.0,1054
80000,13.0,1191
90000,13.0,1335
100000,18.0,1483
