episodes,steps,total reward
125,10000,2.0
240,20000,10.0
427,30000,85.0
751,40000,229.0
1073,50000,243.0
1384,60000,246.0
1697,70000,233.0
2011,80000,242.0
2330,90000,244.0
2643,100000,223.0
