steps,episodes,total reward
10000,134,8.0
20000,301,78.0
30000,606,229.0
40000,1040,343.0
50000,1462,342.0
60000,1882,332.0
70000,2290,328.0
80000,2695,337.0
90000,3124,339.0
100000,3546,345.0
