#{"t_start": 1717171169.512933, "env_id": "Office-single-v0"}
r,l,t
-0.01,71,0.00948
-0.01,15,0.011351
-0.01,10,0.012592
-0.01,45,0.018074
-0.01,25,0.020904
-0.01,38,0.02514
-0.01,7,0.025949
-0.01,70,0.033582
-0.01,19,0.035725
-0.01,22,0.038077
-0.01,31,0.041438
-0.01,17,0.043244
-0.01,22,0.045604
-0.01,17,0.047423
-0.01,39,0.051469
-0.01,55,0.057261
-0.01,62,0.063851
-0.01,126,0.077242
-0.01,31,0.080557
-0.01,7,0.081318
-0.01,39,0.085459
-0.01,148,0.101217
-0.01,2,0.101484
-0.01,76,0.109671
-0.01,49,0.114924
-0.01,88,0.124289
-0.01,130,0.138241
-0.01,12,0.139538
-0.01,31,0.142846
-0.01,68,0.150074
-0.01,224,0.173406
-0.01,29,0.176492
-0.01,4,0.17694
-0.01,116,0.189048
-0.01,52,0.194525
-0.01,122,0.20742
-0.01,165,0.225067
-0.01,51,0.230497
-0.01,49,0.235755
-0.01,68,0.242422
-0.01,125,0.255698
-0.01,91,0.265404
-0.01,100,0.275975
-0.01,531,0.331886
-0.01,281,0.361762
-0.01,5,0.362328
-0.01,46,0.367254
-0.01,199,0.388453
-0.01,38,0.392529
-0.01,238,0.417256
-0.01,250,0.443778
-0.01,102,0.453794
-0.01,10,0.454873
-0.01,486,0.506082
-0.01,4,0.506549
-0.01,120,0.519291
-0.01,183,0.538644
-0.01,166,0.556109
-0.01,155,0.571467
-0.01,84,0.580287
-0.01,150,0.596338
-0.01,26,0.599047
-0.01,24,0.601625
-0.01,136,0.616062
-0.01,51,0.621494
-0.01,203,0.642657
-0.01,69,0.649989
-0.01,217,0.672392
-0.01,52,0.677803
-0.01,39,0.681934
-0.01,55,0.687707
-0.01,36,0.691467
-0.01,211,0.713989
-0.01,58,0.720223
-0.01,48,0.725323
-0.01,258,0.752025
-0.01,18,0.753926
-0.01,19,0.75595
-0.01,140,0.770642
-0.01,42,0.775075
-0.01,11,0.776257
-0.01,192,0.796333
-0.01,94,0.805974
-0.01,21,0.808197
-0.01,67,0.815277
-0.01,55,0.821105
-0.01,228,0.844853
-0.01,11,0.84602
-0.01,183,0.865169
-0.01,64,0.871881
-0.01,186,0.891204
-0.01,13,0.892579
-0.01,203,0.91409
-0.01,18,0.916011
-0.01,120,0.928518
-0.01,156,0.944701
-0.01,119,0.957119
-0.01,165,0.974406
-0.01,133,0.988212
-0.01,60,0.994484
-0.01,274,1.023335
-0.01,16,1.025007
-0.01,11,1.026162
-0.01,31,1.029423
-0.01,99,1.039897
-0.01,28,1.042881
-0.01,75,1.0508
-0.01,27,1.053671
-0.01,202,1.083351
-0.01,172,1.102026
-0.01,104,1.112982
-0.01,97,1.123426
-0.01,22,1.1258
-0.01,9,1.126777
-0.01,6,1.127442
-0.01,145,1.142693
-0.01,124,1.155898
-0.01,2,1.156128
-0.01,13,1.1575
-0.01,31,1.160801
-0.01,11,1.161978
-0.01,108,1.173645
-0.01,125,1.186828
-0.01,119,1.199418
-0.01,54,1.205148
-0.01,10,1.206238
-0.01,55,1.212059
-0.01,186,1.231954
-0.01,154,1.248101
-0.01,140,1.262686
-0.01,61,1.269027
-0.01,41,1.273368
-0.01,16,1.274879
-0.01,53,1.280553
-0.01,5,1.281089
-0.01,72,1.288659
-0.01,86,1.297951
-0.01,52,1.303544
-0.01,54,1.309351
-0.01,11,1.310535
-0.01,61,1.316949
-0.01,66,1.323992
-0.01,14,1.325468
-0.01,134,1.339549
-0.01,79,1.347956
-0.01,50,1.353254
-0.01,157,1.369711
-0.01,55,1.37554
-0.01,76,1.383666
-0.01,147,1.399208
-0.01,9,1.400183
-0.01,51,1.405575
-0.01,2,1.405803
-0.01,151,1.421614
-0.01,18,1.423493
-0.01,13,1.424819
-0.01,21,1.426976
-0.01,67,1.434129
-0.01,66,1.441171
-0.01,118,1.453707
-0.01,34,1.457279
-0.01,7,1.45805
-0.01,156,1.474714
-0.01,80,1.483311
-0.01,72,1.491039
-0.01,105,1.502292
-0.01,47,1.507338
-0.01,100,1.518403
-0.01,32,1.521873
-0.01,130,1.535717
-0.01,23,1.538198
-0.01,40,1.542468
-0.01,111,1.554205
-0.01,31,1.557548
-0.01,66,1.56454
-0.01,74,1.572384
-0.01,42,1.576877
-0.01,68,1.584129
-0.01,69,1.59147
-0.01,43,1.59606
-0.01,53,1.601698
-0.01,24,1.604308
-0.01,76,1.612314
-0.01,47,1.617397
-0.01,22,1.619782
-0.01,98,1.630209
-0.01,54,1.635991
-0.01,29,1.639112
-0.01,47,1.644055
-0.01,58,1.650236
-0.01,35,1.653946
-0.01,11,1.655141
-0.01,71,1.662523
-0.01,57,1.668575
-0.01,105,1.679761
-0.01,38,1.683706
-0.01,2,1.683931
-0.01,47,1.688953
-0.01,35,1.692705
-0.01,31,1.696029
-0.01,19,1.698089
-0.01,11,1.699289
-0.01,58,1.705462
-0.01,38,1.709563
-0.01,60,1.715969
-0.01,61,1.722806
-0.01,27,1.725687
-0.01,69,1.733007
-0.01,57,1.739053
-0.01,42,1.743537
-0.01,40,1.747792
-0.01,35,1.751531
-0.01,69,1.758902
-0.01,25,1.76158
-0.01,22,1.763976
-0.01,40,1.768232
-0.01,40,1.772479
-0.01,36,1.77627
-0.01,38,1.780364
-0.01,2,1.780598
-0.01,2,1.780829
-0.01,30,1.78403
-0.01,31,1.787334
-0.01,34,1.79096
-0.01,27,1.793857
-0.01,12,1.795158
-0.01,53,1.800867
-0.01,2,1.801095
-0.01,35,1.80482
-0.01,33,1.808183
-0.01,34,1.811792
-0.01,32,1.815228
-0.01,37,1.819162
-0.01,41,1.823599
-0.01,2,1.823832
-0.01,37,1.827763
-0.01,30,1.830951
-0.01,30,1.834141
-0.01,32,1.837548
-0.01,56,1.843424
-0.01,30,1.846625
-0.01,23,1.849077
-0.01,37,1.852998
-0.01,30,1.856205
-0.01,30,1.859404
-0.01,35,1.863136
-0.01,23,1.865611
-0.01,41,1.869896
-0.01,31,1.8732
-0.01,14,1.874719
-0.01,32,1.878121
-0.01,4,1.87856
-0.01,44,1.883204
-0.01,31,1.886483
-0.01,43,1.891019
-0.01,36,1.894752
-0.01,50,1.900031
-0.01,32,1.903434
-0.01,35,1.907165
-0.01,33,1.910677
