steps,total reward,episodes
10000,42.0,156
20000,130.0,414
30000,177.0,727
40000,198.0,1046
50000,185.0,1342
60000,178.0,1622
70000,203.0,1938
80000,196.0,2241
90000,204.0,2562
100000,153.0,2842
