steps,episodes,total reward
10000,176,18.0
20000,301,31.0
30000,379,22.0
40000,458,33.0
50000,560,36.0
60000,658,37.0
70000,779,49.0
80000,885,50.0
90000,1026,79.0
100000,1174,85.0
