steps,episodes,total reward
10000,130,10.0
20000,367,155.0
30000,728,268.0
40000,1081,268.0
50000,1370,230.0
60000,1745,292.0
70000,2095,272.0
80000,2452,276.0
90000,2827,301.0
100000,3196,292.0
