episodes,steps,total reward
124,10000,0.0
234,20000,8.0
461,30000,149.0
782,40000,218.0
1101,50000,233.0
1420,60000,236.0
1743,70000,244.0
2059,80000,230.0
2381,90000,222.0
2695,100000,231.0
