episodes,steps,total reward
207,10000,62.0
410,20000,83.0
671,30000,102.0
962,40000,116.0
1213,50000,94.0
1506,60000,103.0
1835,70000,109.0
2128,80000,91.0
2393,90000,97.0
2664,100000,87.0
