steps,episodes,total reward
10000,278,14.0
20000,455,9.0
30000,631,16.0
40000,814,11.0
50000,973,20.0
60000,1160,29.0
70000,1363,37.0
80000,1568,29.0
90000,1753,21.0
100000,1965,25.0
