episodes,steps,total reward
210,10000,15.0
487,20000,27.0
747,30000,23.0
1102,40000,30.0
1505,50000,73.0
1872,60000,44.0
2283,70000,70.0
2676,80000,53.0
3094,90000,65.0
3527,100000,72.0
