episodes,steps,total reward
133,10000,32.0
332,20000,87.0
631,30000,184.0
988,40000,234.0
1314,50000,218.0
1627,60000,222.0
1949,70000,246.0
2298,80000,232.0
2648,90000,242.0
3030,100000,270.0
