episodes,steps,total reward
288,10000,20.0
470,20000,12.0
690,30000,19.0
894,40000,24.0
1110,50000,21.0
1327,60000,16.0
1617,70000,48.0
1848,80000,58.0
2099,90000,24.0
2361,100000,30.0
