steps,total reward,episodes
10000,34.0,184
20000,22.0,289
30000,45.0,420
40000,41.0,586
50000,32.0,746
60000,46.0,916
70000,76.0,1134
80000,91.0,1351
90000,84.0,1585
100000,175.0,1864
