steps,episodes,total reward
10000,156,35.0
20000,335,58.0
30000,552,74.0
40000,758,63.0
50000,960,60.0
60000,1170,60.0
70000,1408,72.0
80000,1610,64.0
90000,1789,57.0
100000,2019,69.0
