total reward,episodes,steps
47.0,209,10000
41.0,379,20000
44.0,524,30000
44.0,657,40000
57.0,818,50000
43.0,976,60000
46.0,1110,70000
48.0,1274,80000
82.0,1480,90000
61.0,1658,100000
