steps,episodes,total reward
10000,163,4.0
20000,327,12.0
30000,499,6.0
40000,633,6.0
50000,810,18.0
60000,961,13.0
70000,1131,14.0
80000,1277,12.0
90000,1425,14.0
100000,1560,8.0
