steps,total reward,episodes
10000,29.0,164
20000,46.0,351
30000,91.0,617
40000,102.0,934
50000,127.0,1293
60000,142.0,1695
70000,108.0,2048
80000,109.0,2394
90000,116.0,2769
100000,118.0,3122
