episodes,steps,total reward
290,10000,11.0
517,20000,17.0
721,30000,14.0
943,40000,20.0
1158,50000,27.0
1374,60000,18.0
1585,70000,26.0
1840,80000,41.0
2041,90000,17.0
2291,100000,22.0
