steps,episodes,total reward
10000,183,13.0
20000,369,5.0
30000,580,15.0
40000,830,26.0
50000,1015,19.0
60000,1211,23.0
70000,1378,25.0
80000,1576,20.0
90000,1802,39.0
100000,1953,17.0
