steps,total reward,episodes
10000,56.0,190
20000,49.0,355
30000,44.0,486
40000,49.0,642
50000,41.0,775
60000,38.0,907
70000,48.0,1052
80000,50.0,1211
90000,53.0,1353
100000,60.0,1516
