episodes,steps,total reward
210,10000,56.0
375,20000,38.0
547,30000,52.0
687,40000,53.0
826,50000,36.0
955,60000,37.0
1105,70000,58.0
1261,80000,39.0
1419,90000,57.0
1604,100000,48.0
