total reward,steps,episodes
65.0,10000,206
112.0,20000,458
86.0,30000,704
94.0,40000,953
91.0,50000,1215
102.0,60000,1502
92.0,70000,1780
134.0,80000,2141
110.0,90000,2452
111.0,100000,2756
