#{"t_start": 1717163863.730921, "env_id": "Office-v0"}
r,l,t
-0.01,20,0.000768
-0.01,10,0.000981
-0.01,9,0.001156
-0.01,17,0.001462
-0.01,10,0.00165
-0.01,4,0.001735
-0.01,24,0.002164
-0.01,59,0.00317
-0.01,54,0.004097
-0.01,66,0.005178
-0.01,38,0.005788
-0.01,23,0.006166
-0.01,18,0.006457
-0.01,32,0.006987
-0.01,48,0.007754
-0.01,5,0.007845
-0.01,42,0.008517
-0.01,24,0.008906
-0.01,37,0.009506
-0.01,44,0.010206
-0.01,35,0.010764
-0.01,18,0.011064
-0.01,20,0.011391
-0.01,42,0.012064
-0.01,22,0.012423
-0.01,41,0.013078
-0.01,8,0.013219
-0.01,11,0.013403
-0.01,5,0.013496
-0.01,11,0.013681
-0.01,27,0.014118
-0.01,40,0.014764
-0.01,39,0.015395
-0.01,64,0.016333
-0.01,29,0.016773
-0.01,13,0.016969
-0.01,28,0.017387
-0.01,40,0.01798
-0.01,10,0.018137
-0.01,53,0.018915
-0.01,18,0.019197
-0.01,92,0.020563
-0.01,45,0.021248
-0.01,22,0.021582
-0.01,48,0.022298
-0.01,57,0.023131
-0.01,34,0.023636
1.0,84,0.0249
-0.01,68,0.0259
-0.01,58,0.026746
-0.01,10,0.026897
-0.01,132,0.028759
-0.01,19,0.029044
-0.01,54,0.029823
-0.01,23,0.030163
-0.01,9,0.030302
-0.01,38,0.030855
-0.01,6,0.03095
-0.01,44,0.03157
-0.01,12,0.03175
-0.01,77,0.032843
-0.01,106,0.034353
-0.01,43,0.034969
-0.01,13,0.035161
-0.01,73,0.036184
-0.01,59,0.03705
-0.01,42,0.03765
-0.01,27,0.038033
-0.01,4,0.0381
-0.01,36,0.038608
-0.01,18,0.038868
1.0,53,0.039613
-0.01,114,0.0412
-0.01,127,0.042982
-0.01,100,0.044376
-0.01,29,0.044787
-0.01,26,0.045158
-0.01,68,0.046113
-0.01,59,0.046934
-0.01,45,0.047559
-0.01,31,0.047996
-0.01,105,0.049477
-0.01,60,0.050327
-0.01,24,0.050664
-0.01,27,0.051062
-0.01,41,0.051645
-0.01,38,0.052181
-0.01,55,0.052957
-0.01,67,0.053899
-0.01,39,0.054443
-0.01,22,0.05476
-0.01,47,0.055413
-0.01,190,0.058079
-0.01,102,0.059513
-0.01,57,0.060334
1.0,36,0.060873
-0.01,43,0.061483
-0.01,71,0.062475
-0.01,73,0.063497
1.0,39,0.064057
-0.01,100,0.065453
-0.01,62,0.066325
-0.01,27,0.066711
1.0,107,0.068202
-0.01,38,0.068745
-0.01,44,0.069362
-0.01,18,0.069623
-0.01,26,0.069994
-0.01,66,0.070932
-0.01,35,0.071437
-0.01,9,0.071571
-0.01,11,0.071735
-0.01,13,0.071926
-0.01,87,0.073155
-0.01,53,0.073899
1.0,51,0.074612
-0.01,98,0.075989
-0.01,192,0.078683
-0.01,47,0.079353
1.0,50,0.080059
-0.01,7,0.080167
-0.01,112,0.081757
-0.01,151,0.083864
-0.01,26,0.084238
-0.01,80,0.085363
-0.01,17,0.085606
-0.01,39,0.086152
-0.01,38,0.086693
-0.01,52,0.087423
-0.01,27,0.087834
-0.01,89,0.08908
-0.01,107,0.090584
-0.01,64,0.091491
-0.01,97,0.092848
-0.01,85,0.094034
1.0,79,0.095134
-0.01,49,0.095819
-0.01,73,0.09684
-0.01,25,0.097199
1.0,30,0.097623
-0.01,99,0.099002
-0.01,46,0.099645
-0.01,39,0.1002
1.0,35,0.1007
-0.01,213,0.103659
-0.01,43,0.104272
-0.01,83,0.105442
-0.01,69,0.10642
-0.01,76,0.1075
-0.01,20,0.107792
-0.01,58,0.108605
1.0,26,0.108978
-0.01,35,0.109473
-0.01,9,0.109607
-0.01,32,0.110062
-0.01,56,0.110843
1.0,178,0.113382
-0.01,21,0.113689
-0.01,80,0.114821
-0.01,81,0.115957
-0.01,71,0.116967
-0.01,82,0.118113
-0.01,5,0.118193
1.0,20,0.118478
-0.01,69,0.119447
-0.01,34,0.119923
-0.01,69,0.120893
-0.01,50,0.121599
-0.01,151,0.123705
-0.01,97,0.125076
-0.01,135,0.126969
1.0,64,0.127869
1.0,256,0.131454
-0.01,48,0.132131
-0.01,73,0.133164
1.0,36,0.133677
1.0,190,0.136348
-0.01,117,0.137992
-0.01,35,0.138493
1.0,46,0.139142
-0.01,59,0.139976
-0.01,55,0.140756
-0.01,117,0.142407
1.0,40,0.142977
1.0,224,0.153831
-0.01,52,0.154831
-0.01,100,0.156311
1.0,36,0.15687
1.0,186,0.159619
-0.01,9,0.159765
-0.01,13,0.159965
1.0,32,0.160447
-0.01,15,0.160672
-0.01,147,0.162916
-0.01,35,0.163431
-0.01,136,0.165382
-0.01,64,0.166309
-0.01,59,0.167169
-0.01,58,0.168008
-0.01,9,0.168145
1.0,186,0.170806
-0.01,66,0.171767
-0.01,121,0.173502
1.0,21,0.173813
-0.01,4,0.173881
-0.01,85,0.175093
-0.01,77,0.176194
-0.01,87,0.177423
1.0,143,0.17942
-0.01,103,0.180886
-0.01,71,0.181894
-0.01,14,0.182101
1.0,209,0.185015
-0.01,82,0.186181
-0.01,38,0.186728
-0.01,62,0.187633
-0.01,34,0.188146
-0.01,8,0.188272
-0.01,6,0.188371
1.0,20,0.188663
-0.01,27,0.189048
-0.01,22,0.189365
-0.01,18,0.189627
1.0,50,0.190333
1.0,182,0.19288
-0.01,19,0.193161
-0.01,88,0.194407
1.0,21,0.194716
-0.01,44,0.195341
-0.01,26,0.195714
-0.01,115,0.197372
-0.01,102,0.198817
-0.01,73,0.19985
-0.01,117,0.201494
-0.01,75,0.202546
1.0,59,0.203373
1.0,235,0.206653
-0.01,63,0.207552
-0.01,48,0.208238
1.0,57,0.209042
-0.01,20,0.209349
-0.01,145,0.211411
-0.01,94,0.212738
1.0,23,0.21307
-0.01,16,0.213301
-0.01,42,0.213895
-0.01,20,0.214196
1.0,35,0.214693
-0.01,13,0.214887
-0.01,88,0.216116
-0.01,117,0.217749
1.0,14,0.21796
1.0,281,0.221922
-0.01,75,0.22298
-0.01,40,0.223559
-0.01,16,0.223792
-0.01,51,0.224514
-0.01,208,0.227447
-0.01,34,0.227937
1.0,58,0.228761
-0.01,81,0.229902
-0.01,2,0.22994
-0.01,16,0.230176
-0.01,6,0.230271
-0.01,97,0.231633
-0.01,20,0.231923
-0.01,81,0.233067
-0.01,52,0.233802
-0.01,17,0.234052
-0.01,289,0.238107
-0.01,21,0.238417
1.0,21,0.238724
-0.01,122,0.24045
-0.01,114,0.242069
-0.01,93,0.243385
1.0,22,0.243707
1.0,154,0.245879
-0.01,51,0.246601
-0.01,181,0.249176
1.0,18,0.249446
-0.01,23,0.249776
-0.01,80,0.250921
-0.01,190,0.253574
1.0,17,0.25383
-0.01,46,0.254502
-0.01,21,0.254812
-0.01,107,0.25632
1.0,25,0.256687
1.0,89,0.257944
-0.01,175,0.260395
-0.01,90,0.261731
1.0,33,0.262242
1.0,213,0.265239
-0.01,581,0.273347
-0.01,99,0.274746
1.0,27,0.275138
-0.01,25,0.275499
-0.01,85,0.276709
-0.01,73,0.277758
1.0,14,0.277967
-0.01,31,0.278409
-0.01,218,0.281479
-0.01,19,0.281759
1.0,26,0.282137
-0.01,55,0.282917
-0.01,2,0.282956
-0.01,49,0.283654
1.0,16,0.283913
1.0,83,0.285082
-0.01,13,0.285279
-0.01,329,0.289951
-0.01,6,0.290052
-0.01,105,0.291551
-0.01,19,0.291832
-0.01,7,0.291942
1.0,18,0.292203
1.0,96,0.293573
-0.01,42,0.294187
-0.01,206,0.297366
-0.01,49,0.29807
1.0,89,0.299336
-0.01,6,0.29943
-0.01,114,0.301042
1.0,17,0.301297
1.0,210,0.304305
-0.01,204,0.307187
-0.01,205,0.310093
1.0,12,0.310287
1.0,91,0.311567
-0.01,40,0.312141
-0.01,69,0.313115
1.0,20,0.313412
1.0,142,0.315425
-0.01,54,0.316189
-0.01,75,0.317254
1.0,55,0.318037
1.0,208,0.320963
-0.01,71,0.321981
-0.01,25,0.322336
1.0,14,0.322545
-0.01,60,0.323396
-0.01,110,0.324951
-0.01,129,0.326777
1.0,48,0.32758
-0.01,48,0.328263
-0.01,31,0.328705
-0.01,488,0.335586
-0.01,7,0.335713
-0.01,115,0.337531
-0.01,145,0.339624
-0.01,12,0.339806
-0.01,11,0.33997
-0.01,108,0.341497
-0.01,477,0.348224
-0.01,72,0.34926
1.0,27,0.349676
-0.01,17,0.349924
-0.01,150,0.352014
-0.01,117,0.353666
1.0,15,0.353887
-0.01,45,0.354524
-0.01,27,0.354912
-0.01,7,0.355021
1.0,15,0.355244
-0.01,52,0.355979
-0.01,74,0.35703
-0.01,143,0.359031
1.0,39,0.359592
1.0,201,0.362427
-0.01,16,0.362665
-0.01,35,0.363168
-0.01,2,0.363206
1.0,93,0.364534
-0.01,222,0.367641
-0.01,231,0.37089
1.0,11,0.371059
-0.01,108,0.372578
-0.01,84,0.373755
-0.01,222,0.376889
1.0,15,0.377118
1.0,121,0.378827
-0.01,18,0.379095
-0.01,107,0.380614
-0.01,2,0.380654
-0.01,51,0.381378
-0.01,52,0.382114
-0.01,105,0.383605
1.0,15,0.383827
1.0,72,0.384847
-0.01,90,0.386112
-0.01,6,0.386207
1.0,15,0.386427
1.0,82,0.387596
-0.01,14,0.387807
-0.01,41,0.388391
1.0,13,0.388587
-0.01,31,0.389031
-0.01,112,0.3906
-0.01,350,0.395472
1.0,11,0.395643
-0.01,10,0.395795
-0.01,78,0.396903
-0.01,113,0.398509
1.0,11,0.398681
1.0,36,0.399199
-0.01,14,0.399407
-0.01,206,0.402323
1.0,11,0.402492
-0.01,31,0.402937
-0.01,179,0.405456
-0.01,16,0.405691
1.0,30,0.406128
-0.01,59,0.406959
-0.01,152,0.40912
-0.01,12,0.409298
1.0,17,0.409549
-0.01,12,0.409728
-0.01,34,0.410218
-0.01,10,0.410368
-0.01,6,0.410462
1.0,122,0.412253
-0.01,19,0.412528
-0.01,18,0.412792
1.0,12,0.412971
1.0,123,0.414697
-0.01,103,0.416147
-0.01,24,0.416521
1.0,22,0.416842
-0.01,4,0.416909
-0.01,123,0.418646
-0.01,297,0.422804
1.0,11,0.422975
-0.01,67,0.423926
-0.01,113,0.425542
-0.01,51,0.426267
1.0,15,0.426489
1.0,101,0.427918
-0.01,234,0.431227
-0.01,148,0.433322
1.0,11,0.433491
-0.01,39,0.434054
-0.01,271,0.437972
-0.01,19,0.438254
1.0,17,0.438501
-0.01,64,0.439414
-0.01,81,0.440549
-0.01,121,0.442253
-0.01,9,0.442392
1.0,43,0.443007
-0.01,306,0.447312
-0.01,154,0.449497
1.0,11,0.449669
-0.01,31,0.450115
-0.01,13,0.450307
-0.01,25,0.45067
1.0,11,0.450838
1.0,130,0.452678
-0.01,29,0.453101
-0.01,146,0.455155
1.0,11,0.455326
1.0,70,0.456324
-0.01,141,0.458317
-0.01,7,0.458423
1.0,12,0.458601
-0.01,73,0.45963
-0.01,14,0.459836
-0.01,46,0.460491
1.0,13,0.460685
1.0,94,0.462019
-0.01,137,0.463944
-0.01,153,0.4661
1.0,11,0.466271
1.0,46,0.466929
-0.01,223,0.470088
-0.01,53,0.470843
1.0,15,0.471068
-0.01,71,0.472076
-0.01,22,0.472404
-0.01,99,0.473828
1.0,11,0.474006
-0.01,53,0.47476
-0.01,99,0.476156
