episodes,total reward,steps
170,4.0,10000
366,17.0,20000
603,37.0,30000
791,15.0,40000
1033,73.0,50000
1278,60.0,60000
1426,31.0,70000
1659,63.0,80000
1881,92.0,90000
2089,66.0,100000
