steps,total reward,episodes
10000,1.0,127
20000,72.0,289
30000,154.0,516
40000,146.0,736
50000,190.0,1012
60000,121.0,1219
70000,171.0,1468
80000,145.0,1691
90000,119.0,1891
100000,183.0,2150
