steps,total reward,episodes
10000,40.0,177
20000,81.0,416
30000,85.0,656
40000,117.0,986
50000,124.0,1319
60000,116.0,1650
70000,120.0,2021
80000,137.0,2390
90000,93.0,2690
100000,113.0,3067
