steps,total reward,episodes
10000,2.0,138
20000,50.0,268
30000,165.0,513
40000,147.0,730
50000,160.0,971
60000,166.0,1226
70000,137.0,1441
80000,169.0,1691
90000,178.0,1947
100000,166.0,2210
