episodes,total reward,steps
130,0.0,10000
215,0.0,20000
408,115.0,30000
736,259.0,40000
1113,298.0,50000
1495,315.0,60000
1858,292.0,70000
2238,301.0,80000
2599,291.0,90000
2978,294.0,100000
