steps,total reward,episodes
10000,34.0,151
20000,59.0,364
30000,72.0,586
40000,73.0,797
50000,72.0,1008
60000,92.0,1267
70000,78.0,1496
80000,66.0,1692
90000,67.0,1906
100000,85.0,2146
