episodes,steps,total reward
105,10000,26.0
262,20000,94.0
682,30000,326.0
1142,40000,373.0
1617,50000,391.0
2111,60000,383.0
2586,70000,395.0
3058,80000,396.0
3540,90000,392.0
4017,100000,398.0
