episodes,steps,total reward
116,10000,10.0
195,20000,23.0
274,30000,31.0
387,40000,49.0
662,50000,195.0
1052,60000,299.0
1453,70000,320.0
1874,80000,344.0
2294,90000,343.0
2707,100000,335.0
