episodes,total reward,steps
203,28.0,10000
466,42.0,20000
781,66.0,30000
1104,104.0,40000
1424,89.0,50000
1754,96.0,60000
2085,84.0,70000
2395,85.0,80000
2789,107.0,90000
3153,117.0,100000
