total reward,episodes,steps
28.0,222,10000
33.0,446,20000
84.0,784,30000
94.0,1147,40000
69.0,1446,50000
64.0,1750,60000
38.0,1970,70000
64.0,2283,80000
109.0,2663,90000
131.0,3069,100000
