steps,episodes,total reward
10000,258,10.0
20000,512,16.0
30000,735,9.0
40000,956,7.0
50000,1164,12.0
60000,1408,10.0
70000,1679,11.0
80000,1909,17.0
90000,2097,11.0
100000,2323,13.0
