steps,episodes,total reward
10000,157,5.0
20000,305,5.0
30000,521,3.0
40000,680,3.0
50000,833,5.0
60000,969,8.0
70000,1107,9.0
80000,1271,18.0
90000,1421,24.0
100000,1551,12.0
