episodes,total reward,steps
241,3.0,10000
441,3.0,20000
658,6.0,30000
853,7.0,40000
1067,11.0,50000
1267,8.0,60000
1453,6.0,70000
1652,9.0,80000
1835,10.0,90000
2041,8.0,100000
