steps,episodes,total reward
10000,282,19.0
20000,480,25.0
30000,714,32.0
40000,903,21.0
50000,1139,25.0
60000,1371,19.0
70000,1658,26.0
80000,1874,18.0
90000,2112,20.0
100000,2360,37.0
