total reward,episodes,steps
1.0,75,10000
3.0,125,20000
96.0,289,30000
335.0,714,40000
354.0,1176,50000
359.0,1634,60000
359.0,2096,70000
364.0,2560,80000
369.0,3013,90000
361.0,3472,100000
