steps,total reward,episodes
10000,58.0,184
20000,50.0,372
30000,80.0,598
40000,63.0,829
50000,77.0,1067
60000,127.0,1396
70000,137.0,1741
80000,81.0,2014
90000,79.0,2283
100000,103.0,2604
