episodes,total reward,steps
186,55.0,10000
427,82.0,20000
686,106.0,30000
929,81.0,40000
1198,102.0,50000
1430,86.0,60000
1688,98.0,70000
2019,141.0,80000
2284,111.0,90000
2615,122.0,100000
