episodes,total reward,steps
167,37.0,10000
391,84.0,20000
680,111.0,30000
993,116.0,40000
1322,122.0,50000
1598,132.0,60000
1940,151.0,70000
2227,140.0,80000
2525,163.0,90000
2822,157.0,100000
