steps,episodes,total reward
10000,140,4.0
20000,268,6.0
30000,409,24.0
40000,577,49.0
50000,760,47.0
60000,1005,116.0
70000,1243,114.0
80000,1522,126.0
90000,1785,143.0
100000,2070,154.0
