episodes,steps,total reward
145,10000,4.0
297,20000,67.0
530,30000,162.0
760,40000,149.0
987,50000,135.0
1247,60000,158.0
1501,70000,171.0
1744,80000,157.0
1973,90000,144.0
2192,100000,144.0
