steps,episodes,total reward
10000,156,44.0
20000,324,50.0
30000,548,70.0
40000,775,66.0
50000,994,71.0
60000,1193,63.0
70000,1399,62.0
80000,1567,51.0
90000,1765,61.0
100000,1974,58.0
