steps,episodes,total reward
10000,174,17.0
20000,409,85.0
30000,673,116.0
40000,955,146.0
50000,1241,148.0
60000,1524,143.0
70000,1830,167.0
80000,2092,113.0
90000,2349,140.0
100000,2611,126.0
