steps,total reward,episodes
10000,1.0,160
20000,13.0,321
30000,28.0,495
40000,35.0,721
50000,24.0,900
60000,12.0,1056
70000,44.0,1262
80000,16.0,1425
90000,31.0,1618
100000,39.0,1824
