episodes,steps,total reward
132,10000,0.0
215,20000,0.0
301,30000,4.0
471,40000,89.0
696,50000,153.0
908,60000,130.0
1127,70000,145.0
1352,80000,146.0
1612,90000,178.0
1836,100000,156.0
